Pt1,Pt2,Pt3,F1,F2,F3,Error
9,14,43,[2.0],[2.0],[2.0],5748950.761377362
9,35,43,[2.0],[2.0],[2.0],93386405.8167506
9,16,43,[2.0],[2.0],[2.0],5982524.816176643
9,3,43,[2.0],[2.0],[2.0],87942585.22154869
9,10,43,[2.0],[2.0],[2.0],50589821.992262535
9,23,43,[2.0],[2.0],[2.0],106069850.86095561
9,21,43,[1.8],[1.8],[1.8],11059771.2872994
9,49,43,[1.9510088179743665],[2.440920638230702],[1.9510088179743665],964968.9374650227
9,1,43,[2.0],[2.0],[2.0],87138521.96403721
9,4,43,[2.0],[2.0],[2.0],85801912.4669093
9,22,43,[2.0],[2.0],[2.0],109431373.12949274
9,28,43,[2.0],[2.0],[2.0],61892014.40291512
9,18,43,[2.0],[2.0],[2.0],6288879.72515474
9,2,43,[2.429206309861707],[1.737770804519172],[1.737770804519172],1370986.1454518328
9,29,43,[2.0],[2.0],[2.0],54658766.69506191
9,15,43,[2.0],[2.0],[2.0],6158845.230303766
9,48,43,[1.953287683617604],[2.4204108474415635],[1.953287683617604],1083314.251641366
9,32,43,[2.0],[2.0],[2.0],52501164.59420264
9,20,43,[1.9473314004314208],[2.4740173961172127],[1.9473314004314208],1005262.2148580468
9,25,43,[2.0],[2.0],[2.0],112541127.80754523
9,19,43,[2.0],[2.0],[2.0],6640474.620204427
9,17,43,[13.583122409278452],[15.030375904051247],[0.026994779984913776],318.84833106303756
9,5,43,[2.0],[2.0],[2.0],80656319.52951983
9,24,43,[2.0],[2.0],[2.0],110350607.0592746
9,26,43,[2.0],[2.0],[2.0],109677560.37815508
9,0,43,[2.0],[2.0],[2.0],81154840.34020473
46,11,43,[2.0],[2.0],[2.0],6069418.889637134
46,41,43,[1.861159970647623],[1.861159970647623],[1.861159970647623],3047060.647838699
46,7,43,[2.38969700370518],[1.9567003329216466],[1.9567003329216466],1277338.7833690606
46,36,43,[2.0],[2.0],[2.0],38341216.269026205
46,27,43,[2.0],[2.0],[2.0],6435503.4813760845
46,30,43,[2.0],[2.0],[2.0],6063844.089555159
46,31,43,[2.0],[2.0],[2.0],6010019.872219657
46,42,43,[1.9006104722297112],[1.9006104722297112],[1.9006104722297112],6850112.42641065
46,37,43,[2.0],[2.0],[2.0],35900707.20249311
46,47,43,[1.951400531138352],[1.951400531138352],[1.951400531138352],16184520.861765144
46,13,43,[2.0],[2.0],[2.0],30049103.247429688
46,14,43,[2.0],[2.0],[2.0],28154629.533746567
46,35,43,[2.7212914382055344],[1.9198565068660518],[1.9198565068660518],11446655.203842571
46,16,43,[1.8853723774953577],[1.8853723774953577],[2.4859699998919167],8872935.808813786
46,3,43,[2.0],[2.0],[2.0],44182135.072393656
46,10,43,[2.348018806238643],[1.9613312437512618],[1.9613312437512618],1623243.5553746943
46,23,43,[2.5034463746535827],[1.863686114512149],[1.863686114512149],6889611.998107666
46,21,43,[2.0],[2.0],[2.0],40894692.00186236
46,49,43,[1.8768293887332657],[1.8768293887332657],[2.5678874849733804],7022525.766943485
46,1,43,[2.0],[2.0],[2.0],44247780.69603572
46,4,43,[1.9018300375410202],[1.9018300375410202],[1.9018300375410202],5455256.167175572
46,22,43,[2.6205018811340444],[1.9310553465406617],[1.9310553465406617],17480490.62452898
46,28,43,[2.431793672933453],[1.9520229252296164],[1.9520229252296164],995691.0056721715
46,18,43,[2.0],[2.0],[2.0],23887261.55201067
46,2,43,[2.0],[2.0],[2.0],45866868.72152146
46,29,43,[2.0],[2.0],[2.0],5979304.350033069
46,15,43,[1.94814559793365],[1.94814559793365],[1.94814559793365],16223595.193360057
46,48,43,[2.0373493081608038e-05],[1.3084759555335192e-09],[3.644650451633295e-05],999.9998075789553
46,32,43,[2.3618418528338605],[1.9597953496851266],[1.9597953496851266],1499229.8023164321
46,20,43,[1.8806210152212686],[1.8806210152212686],[2.518634377074161],7107164.397305818
46,25,43,[2.0],[2.0],[2.0],42760277.55978572
46,19,43,[2.0],[2.0],[2.0],22016035.861819673
46,17,43,[2.0],[2.0],[2.0],21271635.125409007
