Pt1,Pt2,Pt3,F1,F2,F3,Error
46,25,1,[2.0],[2.0],[2.0],1185846.7563346743
46,12,1,[2.0],[2.0],[2.0],2050220.5958889413
46,42,1,[2.0],[2.0],[2.0],373077.835032809
46,43,1,[2.0],[2.0],[2.0],264467.8304704496
46,14,1,[2.0],[2.0],[2.0],3234884.581966623
46,20,1,[0.002380699280880745],[0.0],[2.0860931987102223e-09],999.7971477442927
46,24,1,[2.0],[2.0],[2.0],1319594.0833630555
46,13,1,[0.002386514189462143],[0.0],[2.3535798963780945e-10],999.7971305309692
46,33,1,[2.0],[2.0],[2.0],114167.10201447162
46,9,1,[2.0],[2.0],[2.0],843732.4121553939
46,22,1,[2.0],[2.0],[2.0],620696.5825145942
46,35,1,[2.0],[2.0],[2.0],129066.10729326172
46,39,1,[0.3302805434428915],[0.9705722043537183],[0.19517921856651863],993.1711058206519
46,38,1,[2.0],[2.0],[2.0],268059.58270320005
46,19,1,[0.0023867724513164175],[1.4318997030237501e-08],[9.875294220127174e-09],999.797133958181
46,40,1,[2.0],[2.0],[2.0],508103.85354223946
46,23,1,[1.98],[1.98],[1.98],767806.4026802062
46,41,1,[2.0],[2.0],[2.0],449120.61883502605
16,0,1,[2.0],[2.0],[2.0],2053925.4693068364
16,29,1,[12.366541938137026],[13.72346448010085],[0.0],292.85889614684936
16,18,1,[2.0],[2.0],[2.0],14164570.40533815
16,11,1,[1.9291860403669499],[1.9291860403669499],[2.637325636697451],6804288.646206228
16,4,1,[2.0],[2.0],[2.0],1501958.2397329276
16,49,1,[2.0],[2.0],[2.0],5984856.934747825
16,27,1,[2.429273244546964],[4.411100805470632],[2.228459950367644e-10],946.4330334872585
16,30,1,[2.0],[2.0],[2.0],149450.74758308142
16,44,1,[2.0],[2.0],[2.0],5238326.225341899
16,48,1,[2.0],[2.0],[2.0],5862797.163157422
16,15,1,[2.0],[2.0],[2.0],16371390.660617491
16,45,1,[6.953017759614581e-10],[0.010685987241379402],[0.002509979104063885],999.1296468600659
16,31,1,[2.0],[2.0],[2.0],302072.9181422794
16,28,1,[0.6624474317986235],[1.5637155042801678],[0.0],989.2596554751742
16,26,1,[12.64531274269934],[13.849574436409236],[2.037491046282528e-18],257.37074233412295
16,47,1,[2.0],[2.0],[2.0],3898409.1238541678
16,8,1,[2.0],[2.0],[2.0],3493265.764260002
16,34,1,[0.02573384505603872],[0.09977690555814134],[0.0],999.3230152599215
16,37,1,[2.0],[2.0],[2.0],443701.5325916538
16,10,1,[1.9497357968043494],[1.9497357968043494],[2.4523778287608557],3726921.275531733
16,36,1,[2.0],[2.0],[2.0],270876.95400540915
16,7,1,[2.0],[2.0],[2.0],2819395.441904042
16,32,1,[0.06470320319275276],[0.20668379828495057],[0.0],998.6210702697779
16,6,1,[0.0011374256714508913],[0.0],[0.0],999.9033524545555
16,17,1,[1.9188123593622761],[1.9188123593622761],[2.7306887657395142],9196608.422645394
16,21,1,[0.0011370405143194453],[1.7020099669148892e-10],[1.5450499847623547e-10],999.9033526040336
16,25,1,[2.0],[2.0],[2.0],1872964.7676908842
16,12,1,[2.0],[2.0],[2.0],4098615.9235702213
16,42,1,[2.0],[2.0],[2.0],93176.90499594298
16,43,1,[19.999999999999996],[19.89435683957349],[1.1464517900348702e-14],639.1027236330882
16,14,1,[2.0],[2.0],[2.0],5943651.924109606
16,20,1,[2.0],[2.0],[2.0],1520802.715956827
16,24,1,[2.0],[2.0],[2.0],1987640.806945937
16,13,1,[2.0],[2.0],[2.0],7031879.177776953
16,33,1,[2.0],[2.0],[2.0],442204.3228707316
16,9,1,[1.97194197606934],[1.97194197606934],[2.2525222153759397],1769183.801855887
16,22,1,[1.978959516647688],[2.189364350170808],[2.189364350170808],1346960.7052615648
16,35,1,[2.0],[2.0],[2.0],488072.08762936766
16,39,1,[2.0],[2.0],[2.0],642662.0123413727
16,38,1,[2.0],[2.0],[2.0],854432.0777057764
16,19,1,[1.9392738031258823],[2.199551924447644],[2.199551924447644],1234119.4742032993
16,40,1,[2.0],[2.0],[2.0],1382157.3447887376
16,23,1,[2.0],[2.0],[2.0],1555743.6474454647
16,41,1,[1.8114084857680564],[2.757997883920545],[2.757997883920545],811481.8644217463
0,29,1,[2.0],[2.0],[2.0],8977891.375375165
0,18,1,[2.0],[2.0],[2.0],1942173.878736706
0,11,1,[1.95767941426774],[1.95767941426774],[1.95767941426774],1266476.1523893243
0,4,1,[2.0],[2.0],[2.0],3640656.802109291
0,49,1,[2.0],[2.0],[2.0],1178853.0153723427
0,27,1,[1.9284688200249205],[2.1284688200249207],[1.9284688200249205],937493.6037217563
0,30,1,[2.0],[2.0],[2.0],4889955.79130073
0,44,1,[2.0],[2.0],[2.0],1175445.2034613614
0,48,1,[2.0],[2.0],[2.0],1176957.0398228918
0,15,1,[7.384146234356655e-10],[0.0006771600114370195],[9.808423576882581e-10],999.9423755905656
