Pt1,Pt2,Pt3,F1,F2,F3,Error
23,20,0,[2.0],[2.0],[2.0],11819399.599792749
23,16,0,[2.0],[2.0],[2.0],10822102.512137016
23,31,0,[2.0],[2.0],[2.0],7073088.642706987
23,33,0,[1.940598],[2.534618],[2.338598],2290718.3068244453
23,36,0,[1.9582397999999999],[2.1760418],[2.1780398],738591.1331114464
23,44,0,[1.9788020936217692],[2.190781157404078],[1.9788020936217692],5770408.909976935
23,41,0,[1.98],[2.18],[1.98],2443755.5643592714
23,37,0,[1.8939491685814465],[2.8379701489434215],[2.7631494859405725],186384.75549374367
23,34,0,[2.0],[2.0],[2.0],2444077.7363228914
23,43,0,[1.8958393372396392],[2.0929079120978584],[2.5467351762036987],1219290.8952396503
23,38,0,[2.0],[2.0],[2.0],1470728.2170087846
23,40,0,[2.0],[2.0],[2.0],2720703.618840377
23,29,0,[2.0],[2.0],[2.0],9963387.202380098
23,12,0,[2.0],[2.0],[2.0],120817640.90789106
23,39,0,[2.0],[2.0],[2.0],1895798.8643849704
23,42,0,[2.0],[2.0],[2.0],5921584.62641748
23,35,0,[1.9548035152950665],[2.406768362344402],[1.9548035152950665],685262.0822962568
24,22,0,[1.9241990516249117],[1.9241990516249117],[1.9241990516249117],11674121.66029886
24,9,0,[2.0],[2.0],[2.0],138918307.17956018
24,8,0,[2.0],[2.0],[2.0],126323655.7424121
24,19,0,[2.0],[2.0],[2.0],28606450.460633416
24,48,0,[1.9115647877557391],[1.9115647877557391],[1.9115647877557391],13737886.44051051
24,10,0,[2.0],[2.0],[2.0],139396595.18507966
24,30,0,[2.0],[2.0],[2.0],8815636.721029714
24,32,0,[2.0],[2.0],[2.0],4801054.8327452075
24,26,0,[2.0],[2.0],[2.0],17586973.427298784
24,11,0,[2.0],[2.0],[2.0],131794503.58140858
24,18,0,[1.926705423952146],[1.926705423952146],[2.126705423952146],8336250.296084354
24,13,0,[2.0],[2.0],[2.0],146772435.30805352
24,17,0,[2.0],[2.0],[2.0],12975865.99214105
24,21,0,[1.953544398134506],[2.218100416789445],[1.953544398134506],8535154.569450922
24,20,0,[2.0],[2.0],[2.0],11990429.015045451
24,16,0,[2.0],[2.0],[2.0],10994190.793921746
24,31,0,[1.9416426203990336],[2.1932829697576848],[1.9416426203990336],4603084.865817309
24,33,0,[2.0],[2.0],[2.0],3574568.59296071
24,36,0,[2.0],[2.0],[2.0],1487879.6191865294
24,44,0,[2.0],[2.0],[2.0],9109214.566232009
24,41,0,[2.0],[2.0],[2.0],4119086.8065074496
24,37,0,[2.0],[2.0],[2.0],1366608.2083714192
24,34,0,[2.0],[2.0],[2.0],2463450.907116147
24,43,0,[1.9183406010391064],[2.1480552685898093],[2.5052199230973398],3026704.3241841025
