Pt1,Pt2,Pt3,F1,F2,F3,Error
12,36,9,[2.0],[2.0],[2.0],91142087.83992526
12,42,9,[2.0],[2.0],[2.0],66016557.540790476
12,49,9,[1.9347586391197684],[2.587172247922085],[1.9347586391197684],992836.4205474649
12,4,9,[1.4633876461033804e-09],[0.0],[0.0010548754919691445],999.9103374519518
12,37,9,[2.0],[2.0],[2.0],95911939.38555893
12,45,9,[2.0],[2.0],[2.0],2923649.810691129
12,43,9,[1.7481854610357115],[1.7481854610357115],[1.7481854610357115],6936054.066003012
12,21,9,[2.0],[2.0],[2.0],104008814.80127378
12,19,9,[2.0],[2.0],[2.0],3947613.368180391
12,15,9,[2.0],[2.0],[2.0],3265575.0395898954
12,48,9,[2.0],[2.0],[2.0],3574790.5580272735
12,35,9,[2.0],[2.0],[2.0],96227899.29661389
12,2,9,[2.0],[2.0],[2.0],62584232.16744489
12,14,9,[2.0],[2.0],[2.0],2652617.533070615
12,28,9,[2.0],[2.0],[2.0],89787707.57065512
12,17,9,[1.9197582468104966],[2.7221757787055316],[1.9197582468104966],1119644.5955876757
12,13,9,[2.0],[2.0],[2.0],2393991.383343587
12,29,9,[2.0],[2.0],[2.0],92796489.58633697
12,24,9,[2.0],[2.0],[2.0],98326182.01978336
12,20,9,[2.0],[2.0],[2.0],4490748.851285594
12,25,9,[2.0],[2.0],[2.0],98325280.54055345
12,18,9,[1.928755183370319],[2.6412033496671303],[1.928755183370319],1072311.1769687135
12,0,9,[1.8],[1.8],[1.8],1344627.5185380275
12,26,9,[2.0],[2.0],[2.0],105204601.78998241
12,16,9,[2.0],[2.0],[2.0],4179207.2017708807
10,6,9,[2.0],[2.0],[2.0],77981606.40140188
10,22,9,[1.6161927945132173],[1.6161927945132173],[1.6161927945132173],6442320.543005368
10,31,9,[2.0],[2.0],[2.0],71068371.37455873
10,38,9,[2.0],[2.0],[2.0],58411071.744706504
10,40,9,[2.0],[2.0],[2.0],59076606.28438974
10,1,9,[9.838237771181981e-05],[1.0831900088342669e-15],[1.154896686075287e-09],999.9842731899178
10,39,9,[1.7998250995262164],[1.7998250995262164],[1.7998250995262164],7149790.20106821
10,47,9,[9.720788551168349],[19.748248482232327],[10.025654460123526],0.5351923807087166
10,5,9,[2.0],[2.0],[2.0],53941172.10537591
10,3,9,[2.0],[2.0],[2.0],55294339.91752552
10,46,9,[2.0],[2.0],[2.0],1766181.0800948332
10,44,9,[1.9450495850069014],[2.4945537349378886],[1.9450495850069014],346729.8514456599
10,41,9,[2.0],[2.0],[2.0],56018995.554742865
10,33,9,[0.0011742287471720276],[4.6852189668492015e-09],[1.4594892939038432e-08],999.8761981536478
10,27,9,[2.0],[2.0],[2.0],75369705.84885947
10,23,9,[1.5784828362497965],[1.5784828362497965],[1.5784828362497965],6921239.305197211
10,36,9,[2.8703265344986214e-09],[6.465165963657566e-08],[1.117180791842959e-15],1000.0000188706067
10,42,9,[1.8],[1.8],[1.8],7546909.784566796
10,49,9,[1.9541018006290767],[2.413083794338309],[1.9541018006290767],576800.7827073144
10,4,9,[2.0],[2.0],[2.0],51711456.83803703
10,37,9,[0.0015459440395346796],[8.793790771513235e-10],[7.965577602121134e-09],999.868588848947
10,45,9,[2.0],[2.0],[2.0],1402269.18576966
10,43,9,[2.0],[2.0],[2.0],58771247.35822363
10,21,9,[2.0],[2.0],[2.0],86109070.18646036
10,19,9,[2.0],[2.0],[2.0],2046668.6778872868
10,15,9,[8.438829060480902e-12],[13.847711609426232],[14.24081011500285],77.12163165361096
10,48,9,[2.0],[2.0],[2.0],1808233.756098671
10,35,9,[2.0],[2.0],[2.0],79125635.04084909
10,2,9,[2.0],[2.0],[2.0],50280670.13648157
10,14,9,[2.0],[2.0],[2.0],1237915.5740332655
10,28,9,[0.0015459527967851456],[0.0],[5.900057404382368e-09],999.8685936147976
10,17,9,[1.8819846576941266],[3.0621380807528613],[1.8819846576941266],147601.45324611594
10,13,9,[2.0],[2.0],[2.0],1084083.8138240192
10,29,9,[2.0],[2.0],[2.0],74934033.93966748
10,24,9,[2.0],[2.0],[2.0],80922422.72068141
10,20,9,[2.0],[2.0],[2.0],2400569.4840396107
10,25,9,[2.0],[2.0],[2.0],80918681.29808317
10,18,9,[1.9288409607201813],[2.6404313535183674],[1.9288409607201813],473513.790499856
10,0,9,[1.8],[1.8],[1.8],675740.0130563478
10,26,9,[2.0],[2.0],[2.0],87144400.79326455
10,16,9,[1.9531185888038787],[2.4219327007650926],[1.9531185888038787],571554.2752885537
6,22,9,[2.0],[2.0],[2.0],100586613.54722981
